"Sorry, you do not have the right to delete a category.","Жао нам је, немате права да обришете категорију."
"Sorry, you must be able to edit posts to this site in order to view categories.","Жао нам је, морате бити у могућности да уређујете чланке на овом веб месту да бисте видели категорије."
"You are not allowed to moderate comments on this site.","Није вам дозвољено да уређујете коментаре на овом веб месту."
"Invalid comment ID.","Неисправан ID коментара."
"Sorry, you cannot edit comments.","Жао нам је, не можете да уређујете коментаре."
"Invalid comment status.","Неисправно стање коментара."
"Sorry, the comment could not be edited. Something wrong happened.","Жао нам је, коментар не може бити уређен. Нешто се десило погрешно."
"You must be registered to comment","Морате бити регистровани да бисте могли да коментаришете."
"Comment author name and email are required","Аутор коментара и е-пошта су неопходни"
"A valid email address is required","Исправна адреса е-поште је неопходна"
"You are not allowed access to details about this site.","Није вам дозвољен приступ детаљима о овом веб месту."
"You are not allowed access to details about comments.","Није вам дозвољен приступ детаљима о коментарима."
"You are not allowed to update options.","Није вам дозвољено да ажурирате могућности."
"You do not have permission to upload files.","Немате дозволе да отпремате датотеке."
"Sorry, you are not allowed to edit this post type.","Жао нам је, није вам дозвољено да уређујете ову врсту уноса."
"Invalid post ID","Неисправан ID чланка"
"Sorry, you are not allowed to edit posts.","Жао нам је, није вам дозвољено да уређујете чланке."
"Sorry, revisions are disabled.","Жао нам је, ревизије су искључене."
"Sorry, you do not have access to user data on this site.","Жао нам је, немате приступ корисничким подацима на овом веб месту."
"Either there are no posts, or something went wrong.","Или не постоје чланци или се нешто десило погрешно."
"Sorry, that file cannot be edited.","Жао нам је, та датотека не може бити уређивана."
"Sorry, no such post.","Жао нам је, нема таквог чланка."
"Sorry, you do not have the right to edit this post.","Жао нам је, Немате права да уређујете овај чланак."
"Sorry, you do not have the right to publish this post.","Жао нам је, немате права да објавите овај чланак."
"For some strange yet very annoying reason, this post could not be edited.","Због неког непознатог али непријатног разлога, овај чланак не може бити уређен."
"Sorry, you do not have the right to delete this post.","Жао нам је, немате права да избришете овај чланак."
"For some strange yet very annoying reason, this post could not be deleted.","Због неког непознатог али непријатног разлога, овај чланак не може бити избрисан."
"Sorry, you are not allowed to publish pages on this site.","Жао нам је, није вам дозвољено да објављујете стране на овом веб месту."
"Sorry, you are not allowed to publish posts on this site.","Жао нам је, није вам дозвољено да објављујете чланке у овом веб месту."
"Invalid post format","Неисправан облик чланка"
"You are not allowed to create pages as this user.","Није вам дозвољено да правите стране као овај корисник."
"You are not allowed to change the post author as this user.","Није вам дозвољено да мењате аутора чланка као овај корисник."
"You are not allowed to change the page author as this user.","Није вам дозвољено да мењате аутора стране као овај корисник."
"Sorry, you do not have the right to publish this page.","Жао нам је, немате права да објавите ову страну."
"Sorry, your entry could not be edited. Something wrong happened.","Жао нам је, ваш унос не може бити уређен. Нешто се десило погрешно."
"Sorry, you must be able to edit posts on this site in order to view categories.","Жао нам је, морате бити у могућности да уређујете чланке на овом веб месту да бисте видели категорије."
"Could not write file %s (%s)","Нисам могао да снимим датотеку %s (%s)"
"Sorry, you can not edit this post.","Жао нам је, није вам дозвољено да мењате овај чланак."
"Sorry, you cannot publish this post.","Жао нам је, не можете да објавите овај чланак."
"Is there no link to us?","Да ли нема везе према нама?"
"The specified target URL cannot be used as a target. It either doesn&#8217;t exist, or it is not a pingback-enabled resource.","Циљани URL не може бити коришћен као циљ. Или не постоји или није омогућен повратни пинг."
"The source URL and the target URL cannot both point to the same resource.","Изворни URL и циљани URL не могу заједно да показују на исти извор."
"The pingback has already been registered.","Повратни пинг је већ примљен."
"The source URL does not exist.","Изворни URL не постоји."
"We cannot find a title on that page.","Не можемо пронаћи наслов на тој страни."
"The source URL does not contain a link to the target URL, and so cannot be used as a source.","Изворни URL не садржи везу ка циљаном URLу и као такав не може бити коришћен као извор."
"Pingback from %s to %s registered. Keep the web talking! :-)","Повратни пинг од %s на %s је примљен. Наставите мрежно ћаскање! :-)"
"The specified target URL does not exist.","Циљани URL не постоји."
"%s Comments","%s коментара"
"No Comments","Нема коментара"
"1 Comment","1 коментар"
"Comment","Коментар"
"Trackback","Повратна веза"
"Pingback","Повратни пинг"
"Use <code>get_trackback_url()</code> instead if you do not want the value echoed.","Користите <code>get_trackback_url()</code> уместо тога уколико не желите да одјек вредности."
"Comments Off","Коментари су искључени"
"Enter your password to view comments.","Унесите своју лозинку за преглед коментара."
"Comment on %s","Коментари на %s"
"Reply","Одговор"
"Log in to Reply","Пријавите се да бисте одговорили"
"Leave a Comment","Оставите коментар"
"Log in to leave a Comment","Пријавите се да бисте оставили коментар"
"Click here to cancel reply.","Притисните овде да бисте одустали од одговора."
"Leave a Reply","Оставите одговор"
"Leave a Reply to %s","Оставите одговор на %s"
"<cite class=\"fn\">%s</cite> <span class=\"says\">says:</span>","<cite class=\"fn\">%s</cite> <span class=\"says\">каже:</span>"
"Your comment is awaiting moderation.","Ваш коментар чека преглед."
"%s at %s","%s у %s"
"(Edit)","(Уреди)"
"Name","Име"
"Email","Е-пошта"
"Website","Веб место"
"Required fields are marked %s","Неопходна поља су означена %s"
"You must be <a href=\"%s\">logged in</a> to post a comment.","Жао нам  је, да би поставили коментар, морате <a href=\"%s\">бити пријављени</a>."
"Logged in as <a href=\"%s\">%s</a>. <a href=\"%s\" title=\"Log out of this account\">Log out?</a>","Пријављени сте као <a href=\"%s\">%s</a>. <a href=\"%s\" title=\"Одјави се са овог налога\">Одјава?</a>"
"Your email address will not be published.","Ваша адреса е-поште неће бити објављена."
"You may use these <abbr title=\"HyperText Markup Language\">HTML</abbr> tags and attributes: %s","Можете користити ове <abbr title=\"HyperText Markup Language\">HTML</abbr> ознаке и атрибуте: %s"
"Cancel reply","Одустани од одговора"
"Post Comment","Предај коментар"
"Unapproved","Неприхваћен"
"Approved","Прихваћен"
"Duplicate comment detected; it looks as though you&#8217;ve already said that!","Уочен дуплирани коментар; чини се да сте то већ рекли!"
"You are posting comments too quickly. Slow down.","Објављујете коментаре сувише брзо. Успорите мало."
"Could not update comment status","Није могуће ажурирати стање коментара"
"This argument has changed to an array to match the behavior of the other cron functions.","Предмет је промењен у низ да би се поклапао са вредношћу других cron функција."
"Once Hourly","Једном на сат времена"
"Twice Daily","Двапут дневно"
"Once Daily","Једном дневно"
"Your site&#8217;s WordPress Pages","Вордпрес стране вашег веб места"
"Pages","Стране"
"Sort by:","Поређај по:"
"Page title","Наслов стране"
"Page order","Поредак страна"
"Page ID","ID стране"
"Exclude:","Изузми:"
"Page IDs, separated by commas.","ID-јеви страна, раздвојени запетама."
"Your blogroll","Ваш блоговник"
"Links","Везе"
"Select Link Category:","Изаберите категорију веза:"
"All Links","Све везе"
"Link title","Наслов везе"
"Link rating","Оцена везе"
"Link ID","ID везе"
"Random","Случајно"
"Show Link Image","Прикажи везу слике"
"Show Link Name","Прикажи име везе"
"Show Link Description","Прикажи опис везе"
"Show Link Rating","Прикажи оцену везе"
"Number of links to show:","Број веза за приказивање:"
"A search form for your site","Поље за претрагу вашег веб места"
"A monthly archive of your site&#8217;s posts","Месечна архива чланака вашег веб места"
"Archives","Архиве"
"Select Month","Изабери месец"
"Display as dropdown","Покажи као падајуће"
"Show post counts","Покажи број чланака"
"Log in/out, admin, feed and WordPress links","Пријава/одјава, управљање, RSS довод и Вордпресове везе"
"Meta","Мета"
"Syndicate this site using RSS 2.0","Преузимајте овај блог користећи RSS 2.0"
"Entries <abbr title=\"Really Simple Syndication\">RSS</abbr>","<abbr title=\"Really Simple Syndication\">RSS</abbr> чланака"
"The latest comments to all posts in RSS","Најновији коментари на све чланке у RSSу"
"Comments <abbr title=\"Really Simple Syndication\">RSS</abbr>","<abbr title=\"Really Simple Syndication\">RSS</abbr> коментара"
"Powered by WordPress, state-of-the-art semantic personal publishing platform.","Покреће Вордпрес, врхунска семантичка платформа за лично издаваштво."
"A calendar of your site&#8217;s posts","Календар чланака вашег веб места"
"Calendar","Календар"
"Arbitrary text or HTML","Произвољан текст или HTML"
"Automatically add paragraphs","Аутоматски додај пасусе"
"A list or dropdown of categories","Списак или падајући изборник категорија"
"Select Category","Изабери категорију"
"Show hierarchy","Прикажи хијерархију"
"The most recent posts on your site","Најновији чланци вашег веб места"
"Recent Posts","Скорашњи чланци"
"Number of posts to show:","Број чланака за приказивање:"
"Display post date?","Прикажи датум чланка?"
"The most recent comments","Скорашњи коментари"
"Recent Comments","Скорашњи коментари"
"%s on %s","%s на %s"
"Number of comments to show:","Број коментара за приказ:"
"Entries from any RSS or Atom feed","Уноси из било ког RSS или Atom довода"
"Unknown Feed","Непознат довод"
"Syndicate this content","Преузимајте овај садржај користећи RSS"
"<strong>RSS Error</strong>: %s","<strong>RSS грешка</strong> %s"
"An error has occurred, which probably means the feed is down. Try again later.","Десила се грешка што вероватно значи да довод није доступан. Покушајте поново касније."
"Untitled","Без наслова"
"RSS Error: %s","RSS грешка: %s"
"Enter the RSS feed URL here:","Унесите URL RSS довода овде:"
"Give the feed a title (optional):","Дајте доводу наслов (необавезно):"
"How many items would you like to display?","Колико ставки желите да прикажете?"
"Display item content?","Прикажи садржај ставке?"
"Display item author if available?","Прикажи аутора ставке уколико је доступно?"
"Display item date?","Прикажи датум ставке?"
"Your most used tags in cloud format","Ваше најкоришћеније ознаке у облику облака"
"Tag Cloud","Облак ознака"
"Tags","Ознаке"
"Taxonomy:","Таксономија:"
"Use this widget to add one of your custom menus as a widget.","Користите овај виџет да бисте додали један од својих прилагођених изборника као виџет."
"Custom Menu","Прилагођени изборник"
"No menus have been created yet. <a href=\"%s\">Create some</a>.","Још увек нема направљених изборника. <a href=\"%s\">Направите неке</a>."
"Select Menu:","Изабери изборник:"
"new WordPress Loop","нова Вордпресова петља"
"None","Нема"
"Last updated","Последњи ажуриран"
"Missing Attachment","Недостаје прилог"
"First Post","Први чланак"
"Last Post","Последњи чланак"
"Are you sure you want to do this?","Да ли сигурно желите да урадите ово?"
"File &#8220;%s&#8221; doesn&#8217;t exist?","Датотека &#0132;%s&#0147; не постоји?"
"The GD image library is not installed.","GD image library није постављена."
"File &#8220;%s&#8221; is not an image.","Датотека &#0132;%s&#0147; није слика."
"Comments on %s","Коментари на %s"
"Comments for %s searching on %s","Коментари за %s претражујући %s"
"Comments for %s","Коментари за %s"
"Comment on %s by %s","Коментар на %s од стране %s"
"By: %s","Од: %s"
"Comments on: %s","Коментари на: %s"
"Protected Comments: Please enter your password to view comments.","Заштићени коментари: Молим унесите своју лозинку да би видели коментаре."
"&#8220;","&#8222;"
"&#8221;","&#8220;"
"&#8242;",""
"&#8243;",""
"&#8216;",""
"&#8217;",""
"%s min","%s минут"
"%s mins","%s минута"
"%s hour","%s сат"
"%s hours","%s сата"
"%s day","%s дан"
"%s days","%s дана"
"The email address entered did not appear to be a valid email address. Please enter a valid email address.","Адреса е-поште коју сте унели изгледа да није исправна адреса е-поште. Молимо вас да унесете исправну адресу е-поште."
"The WordPress address you entered did not appear to be a valid URL. Please enter a valid URL.","Вордпресова адреса коју сте унели изгледа да није исправан URL. Молимо вас да унесете исправан URL."
"The Site address you entered did not appear to be a valid URL. Please enter a valid URL.","Адреса веб места коју сте унели изгледа да није исправан URL. Молимо вас да унесете исправан URL."
"The timezone you have entered is not valid. Please select a valid timezone.","Временска зона коју сте унели је неисправна. Молимо вас да изаберете исправну временску зону."
", and"," и "
"and"," и "
"ERROR: %s is not a valid feed template.","ГРЕШКА: %s није исправан шаблон довода."
"One or more database tables are unavailable. The database may need to be <a href=\"%s\">repaired</a>.","Једна или више табела базе података је недоступно. База података можда мора да буде <a href=\"%s\">поправљена</a>."
"Unable to create directory %s. Is its parent directory writable by the server?","Не могу да начиним директоријум %s. Да ли је родитељски директоријум уписив за сервер?"
"Empty filename","Празно име датотеке"
"Invalid file type","Неисправна врста датотеке"
"Could not write file %s","Нисам могао да упишем датотеку %s"
"WordPress Failure Notice","Вордпрес обавештење о грешци"
"You are attempting to log out of %s","Покушавате да се одјавите са %s"
"Do you really want to <a href='%s'>log out</a>?","Да ли заиста желите да се <a href='%s'>одјавите</a>?"
"Please try again.","Молимо вас покушајте поново."
"&laquo; Back","&laquo; Назад"
"WordPress &rsaquo; Error","Вордпрес &rsaquo; Грешка"
"Database Error","Грешка базе података"
"Error establishing a database connection","Грешка у успостављању везе са базом података"
"%s is <strong>deprecated</strong> since version %s! Use %s instead.","%s је <strong>застарело</strong> почев од издања %s! Уместо тога користите %s."
"%s is <strong>deprecated</strong> since version %s with no alternative available.","%s је <strong>застарело</strong> почев од издања %s и тренутно не постоји алтернатива."
"%s was called with an argument that is <strong>deprecated</strong> since version %s! %s","%s је позван са предметом који је <strong>застарео</strong> почев од издања %s! %s"
"%s was called with an argument that is <strong>deprecated</strong> since version %s with no alternative available.","%s је позван са предметом који је <strong>застарео</strong> почев од издања %s без доступне алтернативе."
"(This message was added in version %s.)","(Ова порука је додата у издању %s.)"
"Please see <a href=\"http://codex.wordpress.org/Debugging_in_WordPress\">Debugging in WordPress</a> for more information.","Молимо вас да погледате <a href=\"http://codex.wordpress.org/Contributing_to_WordPress\" target=\"_blank\">проналажење грешака у Вордпресу</a> за више података."
"%s was called <strong>incorrectly</strong>. %s %s","%s је позван <strong>неправилно</strong>. %s %s"
"Select a city","Изаберите град"
"Manual Offsets","Ручна одступања"
"Scripts and styles should not be registered or enqueued until the %s, %s, or %s hooks.","Скрипте и стилови не би требало да буду регистровани или додати у ред пре копчи %s, %s или %s."
"Search for:","Претрага за:"
"Log in","Пријава"
"Log out","Одјава"
"Username","Корисничко име"
"Password","Лозинка"
"Remember Me","Запамти ме"
"Log In","Пријава"
"Register","Регистрација"
"Site Admin","Управљање блогом"
"The <code>%s</code> option is deprecated for the family of <code>bloginfo()</code> functions.","<code>%s</code> могућност је застарела за породицу <code>bloginfo()</code> функција."
"Use the <code>%s</code> option instead.","Уместо тога користите могућност <code>%s</code>."
"Search Results %s %s","Резултати претраживања за %s %s"
"Page not found","Страница није пронађена"
"%s %s","%s %s."
"View posts for %s %s","Види чланке за %s %s"
"%s %s Feed","%s %s довод"
"%s %s Comments Feed","%s %s довод коментара"
"%s %s %s Comments Feed","%s %s довод коментара на %s"
"%s %s %s Category Feed","%s %s довод категорије %s"
"%s %s %s Tag Feed","%s %s довод ознаке %s"
"%s %s Posts by %s Feed","%s %s довод за корисника %s"
"%s %s Search Results for &#8220;%s&#8221; Feed","%s %s довод резултата претраге за &#132;%s&#147;"
"%s %s %s Feed","%s %s довод за %s"
"&laquo; Previous","&laquo; Претходно"
"Next &raquo;","Следеће &raquo;"
"Do you want to use the WYSIWYG mode for this textarea?","Да ли желите да користите WYSIWYG (шта видиш, то и добијеш) режим за ово текстуално поље?"
"Apply","Примени"
"Insert","Убаци"
"Close","Затвори"
"Browse","Преглед"
"Class","Класа"
"-- Not set --","-- Није подешено --"
"Copy/Cut/Paste is not available in Mozilla and Firefox.","Умножавање/Исецање/Лепљење није доступно у Мозили и Фајерфоксу."
"Currently not supported by your browser, use keyboard shortcuts instead.","Тренутно није подржано од стране вашег веб прегледача, користите пречице са тастатуре уместо тога."
"Sorry, but we have noticed that your popup-blocker has disabled a window that provides application functionality. You will need to disable popup blocking on this site in order to fully utilize this tool.","Жао нам је, приметили смо да је ваш блокирач искачућих прозора онемогућио прозор који даје функционалност апликацији. Мораћете да искључите блокирање искакања прозора на овом веб месту да бисте могли у потпуности да користите ову алатку."
"ERROR: Invalid values entered, these are marked in red.","ГРЕШКА: Унете су неисправне вредности, означене су црвеном бојом."
"{#field} must be a number","{#field} мора бити број"
"{#field} must be a number greater than {#min}","{#field} мора бити веће од {#min}"
"{#field} must be a number or percentage","{#field} мора бити број или проценат"
"More colors","Више боја"
"Black","црна"
"Burnt orange","Изгорело наранџаста"
"Dark olive","Тамно маслинаста"
"Dark green","Тамно зелена"
"Dark azure","Тамно азурна"
"Navy Blue","тамно-плава"
"Indigo","Индиго"
"Very dark gray","Веома тамно сива"
"Maroon","Кестењаста"
"Orange","наранџаста"
"Olive","Маслинаста"
"Green","зелена"
"Teal","Зелено-плава"
"Blue","Плава"
"Grayish blue","Сивкасто плава"
"Gray","Сива"
"Red","црвена"
"Amber","Ћилибарска"
"Yellow green","Жуто зелена"
"Sea green","Морско зелена"
"Turquoise","Тиркизна"
"Royal blue","Краљевски плава"
"Purple","љубичаста"
"Medium gray","Средње сива"
"Magenta","Пурпурноцрвен"
"Gold","Златна"
"Yellow","жута"
"Lime","Зелено-лимунаста"
"Aqua","Водена"
"Sky blue","Небеско плава"
"Brown","браон"
"Silver","сива"
"Pink","роза"
"Peach","Боја брескве"
"Light yellow","Светло жута"
"Pale green","Бледо зелена"
"Pale cyan","Бледо цијан"
"Light sky blue","Светло небеско плава"
"Plum","Боја шљиве"
"White","бела"
"Alignment","Поравнање"
"Full","Цело"
"Insert date","Убаци датум"
"Insert time","Убаци време"
"January","јануар"
"February","фебруар"
"March","март"
"April","април"
"May","мај"
"June","јун"
"July","јул"
"August","август"
"September","септембар"
"October","октобар"
"November","новембар"
"December","децембар"
"Jan_January_abbreviation","јан"
"Feb_February_abbreviation","феб"
"Mar_March_abbreviation","мар"
"Apr_April_abbreviation","апр"
"May_May_abbreviation","мај"
"Jun_June_abbreviation","јун"
"Jul_July_abbreviation","јул"
"Aug_August_abbreviation","авг"
"Sep_September_abbreviation","сеп"
"Oct_October_abbreviation","окт"
"Nov_November_abbreviation","нов"
"Dec_December_abbreviation","дец"
"Sunday","недеља"
"Monday","понедељак"
"Tuesday","уторак"
"Wednesday","среда"
"Thursday","четвртак"
"Friday","петак"
"Saturday","субота"
"Sun","Нед"
"Mon","Пон"
"Tue","Уто"
"Wed","Сре"
"Thu","Чет"
"Fri","Пет"
"Sat","Суб"
"Print","Штампање"
"Preview","Преглед"
"Direction left to right","Правац лево ка десно"
"Direction right to left","Правац десно ка лево"
"Insert new layer","Додај нови слој"
"Move forward","Помери напред"
"Move backward","Помери уназад"
"Toggle absolute positioning","Пребацивање на апсолутно позиционирање"
"New layer...","Нови слој"
"Cancel all changes","Одустани од свих измена"
"Insert non-breaking space character","Уметни знак за нераздвајањ простора"
"Run spell checking","Покрени проверу правописа"
"ieSpell not detected. Do you want to install it now?","ieSpell није уочен. Да ли желите да га сада инсталирате?"
"Horizontal rule","Водораван лењир"
"Emotions","Осећање"
"Find","Пронађи"
"Find/Replace","Пронађи/Замени"
"Insert/edit image","Уметни/уреди слику"
"Insert/edit link","Уметни/уреди везу"
"Citation","Цитирање"
"Abbreviation","Скраћење"
"Acronym","Скраћеница"
"Deletion","Брисање"
"Insertion","Уметање"
"Insert/Edit Attributes","Уметни/уреди особине"
"Edit CSS Style","Уреди CSS стил"
"Paste as Plain Text","Налепи као чисти текст"
"Paste from Word","Налепи из програма Ворд"
"Select All","Изабери све"
"Paste is now in plain text mode. Click again to toggle back to regular paste mode. After you paste something you will be returned to regular paste mode.","Лепљење је тренутно у режиму чистог текста. Притисните поново да се вратите назад на уобичајени режим лепљења. Након што налепите нешто бићете враћени на уобичајени режим лепљења."
"Paste is now in plain text mode. Click again to toggle back to regular paste mode.","Лепљење је тренутно у режиму чистог текста. Притисните поново да се вратите назад на уобичајени режим лепљења."
"Use CTRL+V on your keyboard to paste the text into the window.","Користите CTRL+V на својој тастатури да бисте налепили текст у прозор."
"Keep linebreaks","Сачувај прелом линија"
"Inserts a new table","Уметни нову табелу"
"Insert row before","Уметни ред пре"
"Insert row after","Уметни ред после"
"Delete row","Обриши ред"
"Insert column before","Уметни ступац пре"
"Insert column after","Уметни ступац после"
"Remove column","Уклони ступац"
"Split merged table cells","Подели спојене ћелије табеле"
"Merge table cells","Споји ћелије табеле"
"Table row properties","Својства реда табеле"
"Table cell properties","Својства ћелије табеле"
"Table properties","Својства табеле"
"Paste table row before","Налепи ред табеле пре"
"Paste table row after","Налепи ред табеле после"
"Cut table row","Исеци ред табеле"
"Copy table row","Умножи ред табеле"
"Delete table","Обриши табелу"
"Row","Ред"
"Column","Ступац"
"Cell","Ћелија"
"The changes you made will be lost if you navigate away from this page.","Измене које сте направили биће изгубљене ако напустите ову страницу."
"Toggle fullscreen mode (Alt + Shift + G)","Приказ преко целог екрана (Alt + Shift + G)"
"Insert / edit embedded media","Уметни/уреди угнежђени садржај"
"Edit embedded media","Уреди угнежђени садржај"
"Document properties","Својства документа"
"Insert predefined template content","Уметни садржај унапред дефинисаног шаблона"
"Visual control characters on/off.","Видљиви контролни знаци укључени/искључени."
"Toggle spellchecker (Alt + Shift + N)","Провера правописа (Alt + Shift + N)"
"Spellchecker settings","Подешавања Провере правописа"
"Ignore word","Занемари реч"
"Ignore all","Занемари све"
"Languages","Језици"
"Please wait...","Молимо вас, сачекајте..."
"Suggestions","Предлози"
"No suggestions","Нема препорука"
"No misspellings found.","Нема пронађених штампарских грешака."
"Learn word","Научи реч"
"Insert Page Break","Уметни прелом странице"
"Types","Врсте"
"Lower alpha","Мала слова"
"Lower greek","Мала грчка слова"
"Lower roman","Мали римски бројеви"
"Upper alpha","Велика слова"
"Upper roman","Велики римски бројеви"
"Circle","Круг"
"Disc","Диск"
"Square","Квадрат"
"Rich Text Area","Простор за богати текст"
"Words:","Речи:"
"Styles","Стилови"
"Font size","Величина словног лика"
"Font family","Фамилија словног лика"
"Format","Облик"
"Paragraph","Пасус"
"Address","Адреса"
"Preformatted","Обликовано унапред"
"Heading 1","Заглавље 1"
"Heading 2","Заглавље 2"
"Heading 3","Заглавље 3"
"Heading 4","Заглавље 4"
"Heading 5","Заглавље 5"
"Heading 6","Заглавље 6"
"Blockquote","Цитат"
"Code","Кôд"
"Code sample","Пример кôда"
"Definition term","Објашњење члана"
"Definition description","Дефиниција описа"
"Underline","Подвучено"
"Strikethrough (Alt + Shift + D)","Прецртано (Alt + Shift + D)"
"Align Left (Alt + Shift + L)","Поравнај улево (Alt + Shift + L)"
"Align Center (Alt + Shift + C)","Поравнај по средини (Alt + Shift + C)"
"Align Right (Alt + Shift + R)","Поравнај удесно (Alt + Shift + R)"
"Align Full (Alt + Shift + J)","Поравнај цело (Alt + Shift + J)"
"Outdent","Извлачење"
"Indent","Увлачење"
"Undo (Ctrl + Z)","Опозови (Ctrl + Z)"
"Redo (Ctrl + Y)","Понови (Ctrl + Y)"
"Cleanup messy code","Прочисти несређен кôд"
"Edit HTML Source","Уреди HTML извор"
"Subscript","Написано испод (Subscript)"
"Superscript","Степеновано (Superscript)"
"Insert horizontal ruler","Уметни водоравни лењир"
"Remove formatting","Уклони обликовање текста"
"Select text color","Изабери боју текста"
"Select background color","Изабери боју позадине"
"Insert custom character","Уметни нестандардни карактер"
"Toggle guidelines/invisible elements","Прикажи смернице/невидљиве основе"
"Insert/edit anchor","Уметни/уреди сидро"
"Cut","Исеци"
"Copy","Умножи"
"Paste","Налепи"
"Image properties","Својства слике"
"New document","Нови документ"
"Help","Помоћ"
"Path","Путања"
"Are you sure you want to clear all contents?","Да ли сигурно желите да очистите цео садржај?"
"Jump to tool buttons - Alt+Q, Jump to editor - Alt-Z, Jump to element path - Alt-X","Скочи на дугмад алатки - Alt+Q, Скочи на уређивач - Alt-Z, Скочи на путању елемента - Alt-X"
"Accessibility Help","Помоћ о доступности"
"Press ALT F10 for toolbar. Press ALT 0 for help.","Притисните ALT F10 за траку са алаткама. Притисните ALT 0 за помоћ."
"Toolbar","Трака са алаткама"
"About TinyMCE","О TinyMCE-у"
"About","О"
"License","Дозвола"
"Plugins","Додаци"
"Plugin","Додатак"
"Author","Аутор"
"Version","Издање"
"Loaded plugins","Учитани додаци"
"Anchor name","Име сидра"
"HTML Source Editor","Уређивач HTML извора"
"Word wrap","Прелом текста"
"Select a color","Изаберите боју"
"Picker","Бирач"
"Color picker","Бирач боја"
"Palette","Палета"
"Palette colors","Палета боја"
"Named","Именовано"
"Named colors","Именоване боје"
"Color:","Боја:"
"Name:","Име:"
"Select custom character","Изабери нестандардни карактер"
"Use left and right arrows to navigate.","Користите леву и десну стрелицу за кретање."
"Image URL","URL слике"
"Image description","Опис слике"
"Image list","Листа слика"
"Border","Ивица"
"Dimensions","Величине"
"Vertical space","Усправни простор"
"Horizontal space","Водоравни простор"
"Baseline","Основна линија"
"Top","Врх"
"Middle","Средина"
"Bottom","Дно"
"Text top","Текст на врху"
"Text bottom","Текст на дну"
"Link URL","URL везе"
"Target","Одредиште"
"Open link in the same window","Отвори везу у истом прозору/језичку"
"Open link in a new window","Отвори везу у новом прозору/језичку"
"The URL you entered seems to be an email address, do you want to add the required mailto: prefix?","URL који сте унели је изгледа адреса е-поште, да ли желите да додате неопходни префикс mailto:?"
"The URL you entered seems to external link, do you want to add the required http:// prefix?","URL који сте унели је изгледа спољашња веза, да ли желите да додате неопходни префикс http://?"
"Link list","Списак веза"
"General Usage","Општа употреба"
"General","Опште"
"Advanced","Напредно"
"File/URL","Датотека/URL"
"List","Списак"
"Constrain proportions","Стегни размере"
"Type","Врста"
"V-Space","в-размак"
"H-Space","х-размак"
"Auto play","Самопуштање"
"Loop","Петља"
"Show menu","Прикажи изборник"
"Quality","Квалитет"
"Scale","Размера"
"Align","Поравнај"
"SAlign","с-равнање"
"WMode","в-режим"
"Base","База"
"Flashvars","Променљиве Флеша"
"SWLiveConnect","Лајвконект"
"AutoHREF","АутоХРЕФ"
"Cache","Кеш"
"Hidden","Сакривено"
"Controller","Контролор"
"Kiosk mode","Киоск"
"Play every frame","Прикажи сваки кадар"
"Target cache","Кеш циља"
"No correction","Нема исправке"
"Enable JavaScript","Омогући JavaScript"
"Start time","Време почетка"
"End time","Време завршетка"
"Choke speed","Брзина гушења"
"Volume","Гласност"
"Auto start","Самопокретање"
"Enabled","Омогућено"
"Fullscreen","Целоекрански"
"Invoke URLs","Отварање УРЛ-ова"
"Mute","Нечујно"
"Stretch to fit","Развући до уклапања"
"Windowless video","Видео запис без прозора"
"Balance","Баланс"
"Base URL","Базни URL"
"Captioning id","ид. насловљавања"
"Current marker","Тренутни показивач"
"Current position","Тренутни положај"
"Default frame","Подразумевани кадар"
"Play count","Број пуштања"
"Rate","Проток"
"UI Mode","Режим сучеља"
"Flash options","Могућности за Флеш"
"QuickTime options","Могућности за Квиктајм"
"Windows media player options","Могућности за Виндоус медија плејер"
"Real media player options","Могућности за Риал медија плејер"
"Shockwave options","Могућности за Шоквејв"
"Auto goto URL","Самоодлазак на УРЛ"
"Image status","Стање слике"
"Maintain aspect","Очувај пропорције"
"No java","Нема јаве"
"Prefetch","Предохватање"
"Shuffle","Промешано"
"Console","Конзола"
"Num loops","Нумеричка петља"
"Controls","Контроле"
"Script callbacks","Контрапозивне скрипте"
"Stretch style","Стил развлачења"
"Stretch H-Align","х-размак развлачења"
"Stretch V-Align","в-размак развлачења"
"Sound","Звук"
"Progress","Напредак"
"QT Src","Квиктајм извор"
"Streamed rtsp resources should be added to the QT Src field under the advanced tab.","rtsp извори у протоку требало би бити додати Квиктајм извору под језичком напредно."
"Top left","Горе лево"
"Top right","Горе десно"
"Bottom left","Доле лево"
"Bottom right","Доле десно"
"Flash video options","Могућности видео записа Флеша"
"Scale mode","Режим размере"
"Buffer","Међумеморија"
"Start image","Почетна слика"
"Default volume","Подразумевана гласност"
"Hidden GUI","Сакривено графичко сучеље"
"Show scale modes","Прикажи режиме размере"
"Smooth video","Гладак видео запис"
"JS Callback","ЈС контрапозив"
"HTML5 Video Options","Могућности HTML5 видео записа"
"Alternative source 1","Резервни извор 1"
"Alternative source 2","Резервни извор 2"
"Preload","Учитај унапред"
"Poster","Објављивач"
"Source","Извор"
"Show/Hide Kitchen Sink (Alt + Shift + Z)","Прикажи/сакриј напредну траку са алаткама (Alt + Shift + Z)"
"Insert More Tag (Alt + Shift + T)","Уметни ознаку „Више“ (Alt + Shift + T)"
"Insert Page break (Alt + Shift + P)","Уметни прекид странице (Alt + Shift + P)"
"More...","Више..."
"Next page...","Следећа страница..."
